poi_idx,cat_idx,region_idx,hotness_idx
4765,6,61,1
4766,6,6,2
4767,145,34,0
4768,62,60,0
4769,156,6,1
4770,280,36,0
4771,232,32,1
4772,299,58,0
4773,119,19,4
4774,6,60,0
4775,280,35,6
4776,138,46,0
4777,36,35,0
4778,280,34,0
4779,28,34,0
4780,6,10,1
4781,6,75,1
4782,30,35,1
4783,280,35,1
4784,280,26,1
4785,256,52,1
4786,54,6,2
4787,6,20,0
4788,182,60,0
4789,244,25,5
4790,49,34,0
4791,200,33,0
4792,280,44,2
4793,6,34,0
4794,280,69,0
4795,95,45,2
4796,235,43,1
4797,256,26,1
4798,36,34,0
4799,127,35,0
4800,38,55,0
4801,66,60,3
4802,280,70,3
4803,244,81,1
4804,19,31,1
4805,135,38,1
4806,193,35,4
4807,49,56,2
4808,280,87,1
4809,6,38,1
4810,6,79,3
4811,88,11,0
4812,137,45,0
4813,176,47,0
4814,280,44,1
4815,249,33,0
4816,271,43,0
4817,127,35,0
4818,267,34,1
4819,292,44,0
4820,6,29,0
4821,244,34,1
4822,119,34,1
4823,6,88,0
4824,63,75,0
4825,304,33,0
4826,6,28,0
4827,300,86,0
4828,211,34,0
4829,135,84,1
4830,244,33,0
4831,280,21,2
4832,6,34,2
4833,6,20,0
4834,222,27,2
4835,6,25,1
4836,62,34,0
4837,280,20,0
4838,6,51,0
4839,70,51,0
4840,280,32,1
4841,6,17,0
4842,299,35,6
4843,6,38,0
4844,280,31,0
4845,212,11,0
4846,79,17,1
4847,6,17,2
4848,6,51,0
4849,6,60,5
4850,6,60,1
4851,135,70,1
4852,300,31,1
4853,60,35,0
4854,135,35,0
4855,299,62,0
4856,6,36,5
4857,60,60,2
4858,106,64,0
4859,6,44,0
4860,6,61,2
4861,241,75,0
4862,26,34,0
4863,280,17,1
4864,280,44,0
4865,6,43,1
4866,221,34,0
4867,62,34,0
4868,8,34,0
4869,6,43,0
4870,219,34,1
4871,6,26,0
4872,280,45,1
4873,60,35,0
4874,6,32,0
4875,280,43,0
4876,280,19,2
4877,269,69,0
4878,299,62,0
4879,6,36,1
4880,138,32,0
4881,49,35,0
4882,62,35,0
4883,280,34,0
4884,32,34,0
4885,129,35,0
4886,95,45,0
4887,270,34,0
4888,127,36,3
4889,280,45,0
4890,300,33,1
4891,280,44,0
4892,299,62,0
4893,119,34,4
4894,244,35,1
4895,280,35,0
4896,137,35,0
4897,38,35,0
4898,129,34,0
4899,6,41,1
4900,280,35,0
4901,6,34,0
4902,252,43,1
4903,198,60,0
4904,132,34,0
4905,280,49,1
4906,291,58,0
4907,119,34,1
4908,280,47,0
4909,280,60,1
4910,137,58,0
4911,136,34,0
4912,160,17,0
4913,6,61,0
4914,60,60,0
4915,6,45,1
4916,97,32,0
4917,221,60,0
4918,6,87,0
4919,280,35,0
4920,281,36,0
4921,101,55,0
4922,62,60,0
4923,14,34,0
4924,135,61,0
4925,6,36,0
4926,95,42,1
4927,6,35,1
4928,280,34,0
4929,297,36,0
4930,280,31,1
4931,7,55,0
4932,60,34,0
4933,162,12,0
4934,6,46,0
4935,120,60,1
4936,171,47,0
4937,6,28,1
4938,163,47,0
4939,16,60,0
4940,6,46,0
4941,6,32,0
4942,174,44,0
4943,304,33,0
4944,182,45,1
4945,120,47,0
4946,92,27,0
4947,280,42,0
4948,6,46,0
4949,213,44,0
4950,293,60,0
4951,213,35,0
4952,130,6,0
4953,281,42,1
4954,6,63,0
4955,6,32,0
4956,221,64,0
4957,252,43,0
4958,6,36,0
4959,60,3,0
4960,6,79,0
4961,312,38,0
4962,268,46,1
4963,268,46,1
4964,244,35,0
4965,6,79,0
4966,54,42,0
4967,19,69,1
4968,57,35,0
4969,280,35,0
4970,280,33,0
4971,119,6,5
4972,119,69,1
4973,47,44,0
4974,113,34,1
4975,6,42,0
4976,6,70,0
4977,270,35,1
4978,119,34,1
4979,119,35,0
