poi_idx,region_idx,hotness_idx
5686,1333,0
5687,1376,2
5688,1510,1
5689,1299,0
5690,966,1
5691,352,23
5692,872,0
5693,1376,1
5694,1306,3
5695,1282,5
5696,1049,1
5697,1046,0
5698,1087,1
5699,1299,1
5700,884,0
5701,132,2
5702,1022,7
5703,1512,1
5704,1138,9
5705,370,0
5706,1509,0
5707,1375,0
5708,1375,1
5709,1375,0
5710,1375,2
5711,329,1
5712,236,5
5713,221,4
5714,1568,0
5715,934,2
5716,1200,0
5717,1457,1
5718,132,1
5719,1355,1
5720,777,0
5721,1116,3
5722,1515,10
5723,493,1
5724,176,1
5725,514,2
5726,1279,1
5727,933,0
5728,1450,0
5729,1354,0
5730,1355,1
5731,1177,2
5732,598,1
5733,201,1
5734,1316,2
5735,771,0
5736,1480,0
5737,778,1
5738,784,0
5739,1316,2
5740,1355,0
5741,1724,1
5742,1290,0
5743,212,0
5744,1375,0
5745,754,0
5746,1279,3
5747,887,0
5748,45,0
5749,1516,0
5750,1719,0
5751,131,0
5752,880,1
5753,1200,5
5754,1673,1
5755,1376,42
5756,1376,0
5757,655,2
5758,797,1
5759,276,0
5760,1433,0
5761,102,0
5762,1124,3
5763,994,2
5764,1376,0
5765,753,1
5766,1235,7
5767,577,1
5768,1393,0
5769,932,0
5770,341,1
5771,1125,0
5772,1355,12
5773,1554,0
5774,972,1
5775,771,1
5776,1374,1
5777,1129,0
5778,1110,3
5779,904,3
5780,427,0
5781,1080,0
5782,651,2
5783,368,0
5784,1457,1
5785,1372,15
5786,1538,4
5787,54,0
5788,1072,0
5789,1375,6
5790,882,0
5791,1628,4
5792,273,0
5793,1157,2
5794,1375,11
5795,181,0
5796,654,2
5797,1375,2
5798,132,5
5799,66,1
5800,536,0
5801,1393,0
5802,1154,3
5803,311,2
5804,732,0
5805,287,1
5806,1375,4
5807,1394,1
5808,1509,1
5809,1375,1
5810,1116,67
5811,1648,0
5812,905,1
5813,954,0
5814,1559,1
5815,553,1
5816,827,0
5817,1296,0
5818,1215,1
5819,131,1
5820,148,3
5821,1375,1
5822,1320,0
5823,1028,0
5824,1215,0
5825,947,1
5826,532,1
5827,187,0
5828,1296,2
5829,1353,0
5830,1340,1
5831,1295,1
5832,1136,1
5833,947,3
5834,533,0
5835,1091,0
5836,1376,1
5837,1036,0
5838,430,0
5839,1124,0
5840,1355,9
5841,999,1
5842,1273,1
5843,392,2
5844,1043,0
5845,348,2
5846,609,3
5847,975,3
5848,1283,2
5849,1375,0
5850,1375,0
5851,1235,16
5852,816,1
5853,374,1
5854,1035,0
5855,1087,0
5856,1120,1
5857,975,4
5858,622,0
5859,1010,0
5860,1432,0
5861,860,0
5862,882,0
5863,569,1
5864,1321,0
5865,1612,1
5866,1515,7
5867,1375,2
5868,777,1
5869,318,1
5870,806,0
5871,1200,0
5872,1068,0
5873,1297,2
5874,1007,2
5875,1124,0
5876,1375,6
5877,1443,0
5878,1023,1
5879,776,1
5880,1376,7
5881,655,1
5882,52,4
5883,1354,0
5884,1352,0
5885,776,2
5886,1512,2
5887,929,1
5888,1376,1
5889,1291,0
5890,1077,0
5891,1078,3
5892,1208,0
5893,905,0
5894,1418,0
5895,515,0
5896,905,1
5897,1124,0
5898,1355,1
5899,561,2
5900,965,0
5901,1290,0
5902,1355,1
5903,1124,2
5904,451,1
5905,714,1
5906,1325,1
5907,1393,0
5908,525,0
5909,569,0
5910,1121,1
5911,1046,0
5912,1352,0
5913,880,4
5914,577,0
5915,1086,0
5916,1039,0
5917,753,2
5918,1117,2
5919,905,0
5920,905,3
5921,1515,1
5922,1317,0
5923,1297,2
5924,695,0
5925,1294,0
5926,484,5
5927,874,0
5928,1174,0
5929,1043,1
5930,1130,2
5931,440,1
5932,527,0
5933,150,0
5934,1446,1
5935,1467,0
5936,1446,1
5937,200,1
5938,1096,1
5939,51,0
5940,208,3
5941,1417,0
5942,803,2
5943,1091,0
5944,1255,0
5945,657,0
5946,415,1
5947,764,0
5948,664,0
5949,1451,0
5950,124,3
5951,569,2
5952,771,1
5953,5,0
5954,1516,7
5955,1060,0
5956,815,0
5957,1284,1
5958,1703,2
5959,1179,1
5960,1179,1
5961,454,0
5962,559,3
5963,1068,1
5964,124,1
5965,131,7
5966,1178,1
5967,1085,0
5968,601,0
5969,177,1
5970,321,0
5971,1702,0
5972,1172,1
5973,947,2
5974,1164,0
5975,473,2
5976,1459,1
5977,561,1
5978,778,0
5979,560,1
5980,1509,1
5981,1684,0
5982,1696,1
5983,1295,0
5984,1440,1
5985,1663,3
5986,947,1
5987,1493,0
5988,840,0
5989,1498,2
5990,178,3
5991,1376,3
5992,1200,1
5993,814,1
5994,1571,2
5995,753,0
5996,735,0
5997,1428,1
5998,1352,2
5999,792,3
6000,770,0
6001,1670,0
6002,175,0
6003,1081,0
6004,721,3
6005,259,0
6006,1239,1
6007,1741,0
6008,592,3
6009,754,0
6010,1574,3
6011,567,0
6012,1654,0
6013,1645,0
6014,1568,1
6015,742,1
6016,1550,3
6017,107,0
6018,671,1
6019,942,0
6020,1558,3
6021,419,1
6022,1595,6
6023,1013,0
6024,1376,0
6025,589,2
6026,1318,0
6027,341,1
6028,171,0
6029,1108,3
6030,932,1
6031,259,1
6032,976,0
6033,880,0
6034,157,0
6035,1301,2
6036,1324,1
6037,1279,1
6038,1319,6
6039,1516,3
6040,614,1
6041,653,3
6042,1355,2
6043,749,1
6044,124,0
6045,1007,1
6046,1376,3
6047,273,0
6048,118,1
6049,1376,5
6050,1090,1
6051,959,3
6052,1354,0
6053,511,1
6054,1350,1
6055,1307,2
6056,1239,0
6057,1517,3
6058,28,4
6059,1376,3
6060,1271,1
6061,814,1
6062,1083,0
6063,871,0
6064,367,1
6065,490,0
6066,1375,1
6067,1402,2
6068,976,0
6069,22,0
6070,1283,2
6071,835,9
6072,770,0
6073,1273,0
6074,541,0
6075,684,2
6076,1514,0
6077,616,1
6078,780,1
6079,388,3
6080,1030,0
6081,1158,0
6082,1375,3
6083,719,1
6084,1419,1
6085,262,1
6086,7,0
6087,1265,1
6088,536,0
6089,1173,1
6090,1506,0
6091,131,0
6092,1450,1
6093,1352,0
6094,1376,1
6095,1159,1
6096,1375,1
6097,777,1
6098,170,0
6099,1567,1
6100,1430,0
6101,592,1
6102,1376,0
6103,1215,0
6104,1578,6
6105,48,2
6106,435,1
6107,207,0
6108,1376,0
6109,885,5
6110,1245,2
6111,794,0
6112,1078,1
6113,388,1
6114,4,0
6115,1515,0
6116,276,0
6117,1279,0
6118,51,1
6119,856,0
6120,1490,2
6121,221,4
6122,812,0
6123,515,2
6124,1047,1
6125,976,1
6126,95,2
6127,701,0
6128,777,0
6129,170,1
6130,974,0
6131,1355,0
6132,1449,1
6133,491,1
6134,1281,0
6135,1322,2
6136,1301,0
6137,1355,2
6138,336,5
6139,1056,1
6140,1376,1
6141,1378,1
6142,5,2
6143,1278,2
6144,1732,0
6145,1229,2
6146,1375,0
6147,1688,6
6148,1687,5
6149,374,5
6150,1267,2
6151,962,3
6152,1302,0
6153,132,1
6154,1295,1
6155,1294,2
6156,43,0
6157,766,2
6158,1510,1
6159,770,1
6160,1648,2
6161,124,2
6162,374,0
6163,374,1
6164,1375,1
6165,1116,0
6166,114,0
6167,323,1
6168,1375,7
6169,99,0
6170,1296,1
6171,777,0
6172,1,3
6173,374,0
6174,995,3
6175,1068,6
6176,1124,0
6177,553,1
6178,557,1
6179,1297,1
6180,1347,1
6181,976,1
6182,1378,0
6183,557,3
6184,1510,1
6185,1517,2
6186,199,2
6187,581,1
6188,430,2
6189,1375,1
6190,963,0
6191,1551,2
6192,1119,0
6193,1522,2
6194,594,0
6195,233,2
6196,942,1
6197,1380,0
6198,557,1
6199,645,2
6200,759,0
6201,1043,1
6202,1568,1
6203,929,1
6204,1355,5
6205,1057,2
6206,249,1
6207,724,0
6208,1732,3
6209,259,0
6210,1075,2
6211,1201,4
6212,1035,2
6213,574,0
6214,678,1
6215,1115,0
6216,943,1
6217,1514,1
6218,498,7
6219,1547,0
6220,1324,0
6221,946,2
6222,820,3
6223,273,4
6224,995,3
6225,1534,2
6226,97,1
6227,515,0
6228,1085,0
6229,728,0
6230,1244,1
6231,779,1
6232,1632,9
6233,1404,0
6234,1550,1
6235,1565,3
6236,776,0
6237,1297,1
6238,1302,0
6239,374,1
6240,1393,1
6241,1032,8
6242,1078,1
6243,758,1
6244,374,1
6245,1509,5
6246,999,0
6247,744,8
6248,1173,6
6249,879,0
6250,932,0
6251,1078,0
6252,1520,0
6253,1743,0
6254,1261,1
6255,296,1
6256,341,1
6257,952,1
6258,1297,0
6259,56,0
6260,506,1
6261,1568,0
6262,236,6
6263,562,4
6264,1347,10
6265,871,5
6266,1381,1
6267,1491,1
6268,790,2
6269,1446,0
6270,130,0
6271,155,1
6272,132,4
6273,960,2
6274,1272,2
6275,883,0
6276,1501,0
6277,1205,2
6278,871,0
6279,167,0
6280,1175,2
6281,1376,0
6282,1162,1
6283,990,7
6284,1165,0
6285,227,1
6286,1509,1
6287,1376,1
6288,148,2
6289,1214,1
6290,1381,0
6291,1593,0
6292,1300,1
6293,92,2
6294,536,1
6295,771,0
6296,770,1
6297,867,4
6298,1209,0
6299,1376,22
6300,1412,1
6301,734,2
6302,569,0
6303,1666,2
6304,528,1
6305,536,1
6306,1299,0
6307,607,0
6308,1295,0
6309,1118,1
6310,129,0
6311,874,0
6312,373,5
6313,986,1
6314,1376,1
6315,375,0
6316,1115,4
6317,1605,1
6318,1188,0
6319,386,0
6320,772,2
6321,884,3
6322,884,3
6323,326,0
6324,840,0
6325,1205,1
6326,973,0
6327,754,0
6328,236,2
6329,1035,0
6330,871,0
6331,962,1
6332,132,2
6333,1572,0
6334,1297,0
6335,960,0
6336,1516,1
6337,204,0
6338,975,1
6339,1342,0
6340,1187,2
6341,1020,2
6342,85,1
6343,1541,1
6344,417,1
6345,308,0
6346,354,1
6347,416,2
6348,851,0
6349,1669,0
6350,417,8
6351,771,0
6352,1638,0
6353,771,0
6354,1175,2
6355,659,0
6356,680,0
6357,995,6
6358,1423,1
6359,935,1
6360,568,1
6361,1681,1
6362,536,1
6363,536,0
6364,1244,0
6365,1509,0
6366,1296,2
6367,686,1
6368,1375,3
6369,1530,0
6370,1116,1
6371,1645,1
6372,1677,1
6373,711,0
6374,481,5
6375,1509,4
6376,1614,1
6377,1375,2
6378,1710,2
6379,280,0
6380,577,1
6381,975,6
6382,1296,0
6383,966,0
6384,872,1
6385,1375,4
6386,818,1
6387,239,3
6388,905,0
6389,1111,1
6390,867,4
6391,1650,4
6392,1509,1
6393,130,0
6394,232,1
6395,1637,3
6396,990,6
6397,1744,0
6398,1279,2
6399,171,1
6400,608,3
6401,890,3
6402,22,0
6403,1357,4
6404,1515,5
6405,929,3
6406,820,2
6407,1078,0
6408,777,0
6409,1163,14
6410,153,1
6411,909,1
6412,273,1
6413,1165,1
6414,1585,0
6415,1437,1
6416,1239,1
6417,1319,2
6418,1297,0
6419,1000,2
6420,583,3
6421,1023,1
6422,215,5
6423,1516,1
6424,777,4
6425,1324,1
6426,1000,1
6427,1176,2
6428,996,2
6429,362,2
6430,1516,0
6431,234,1
6432,1376,17
6433,671,2
6434,229,0
6435,1619,1
6436,1173,1
6437,1006,1
6438,232,1
6439,80,1
6440,1529,2
6441,1201,0
6442,536,2
6443,947,2
6444,1419,1
6445,1043,0
6446,847,6
6447,1381,0
6448,59,1
6449,995,10
6450,1375,3
6451,1529,1
6452,153,4
6453,1098,8
6454,1198,0
6455,310,2
6456,509,4
6457,432,1
6458,1087,2
6459,976,1
6460,1124,1
6461,585,1
6462,491,0
6463,976,3
6464,1467,1
6465,637,1
6466,1466,0
6467,1297,1
6468,1238,0
6469,1482,1
6470,132,2
6471,1381,0
6472,687,0
6473,1375,4
6474,1078,6
6475,878,0
6476,1555,1
6477,1319,0
6478,1236,3
6479,1645,0
6480,1375,4
6481,975,1
6482,1078,0
6483,872,1
6484,51,0
6485,1553,1
6486,1518,1
6487,820,1
6488,1520,1
6489,1173,1
6490,1375,1
6491,1295,0
6492,200,4
6493,962,1
6494,1167,0
6495,232,0
6496,759,0
6497,776,0
6498,1269,3
6499,1350,2
6500,796,9
6501,1449,1
6502,154,3
6503,777,9
6504,132,5
6505,640,2
6506,1509,0
6507,1355,5
6508,1375,1
6509,1616,2
6510,21,1
6511,461,0
6512,664,0
6513,553,1
6514,1599,1
6515,1518,1
6516,282,0
6517,1007,0
6518,1516,13
6519,1511,1
6520,1264,0
6521,1353,0
6522,1516,1
6523,682,3
6524,999,8
6525,1355,9
6526,1028,1
6527,642,0
6528,1518,2
6529,770,1
6530,1215,1
6531,814,0
6532,684,0
6533,1271,0
6534,1297,1
6535,976,7
6536,1375,1
6537,609,2
6538,1418,1
6539,48,0
6540,616,1
6541,1459,1
6542,154,1
6543,1320,1
6544,1124,1
6545,1092,4
6546,667,1
6547,1433,1
6548,1373,0
6549,1228,3
6550,885,8
6551,886,0
6552,95,2
6553,1568,0
6554,1078,6
6555,231,1
6556,999,1
6557,1457,0
6558,1279,2
6559,1058,0
6560,95,1
6561,381,0
6562,1509,0
6563,1374,1
6564,975,4
6565,681,0
6566,838,3
6567,406,0
6568,1088,1
6569,693,2
6570,1353,5
6571,289,0
6572,1124,0
6573,1322,2
6574,1648,1
6575,1439,1
6576,1178,1
6577,743,0
6578,1375,29
6579,897,0
6580,1743,0
6581,1246,1
6582,753,3
6583,976,0
6584,19,0
6585,1516,0
6586,870,2
6587,1418,0
6588,1554,0
6589,154,1
6590,132,3
6591,577,2
6592,1300,2
6593,483,0
6594,231,1
6595,284,0
6596,1300,5
6597,232,0
6598,891,1
6599,880,1
6600,1184,3
6601,512,4
6602,585,1
6603,1393,0
6604,1648,2
6605,420,1
6606,1428,0
6607,545,7
6608,1528,1
6609,128,6
6610,1447,1
6611,350,7
6612,1352,2
6613,571,0
6614,1621,0
6615,1188,1
6616,28,0
6617,1376,0
6618,108,0
6619,123,1
6620,753,2
6621,1520,3
6622,1215,0
6623,1124,1
6624,132,9
6625,1375,11
6626,1014,1
6627,1297,10
6628,815,3
6629,776,5
6630,964,1
6631,1100,1
6632,817,1
6633,1376,1
6634,976,0
6635,1376,2
6636,905,0
6637,905,1
6638,360,1
6639,1486,1
6640,396,1
6641,1297,0
6642,217,0
6643,232,1
6644,1323,0
6645,1376,1
6646,1006,3
6647,1050,0
6648,932,1
6649,1648,1
6650,701,1
6651,1279,0
6652,248,0
6653,991,4
6654,880,1
6655,761,1
6656,776,3
6657,1339,1
6658,594,0
6659,1642,1
6660,30,7
6661,283,0
6662,1113,7
6663,1352,0
6664,1625,0
6665,419,0
6666,1437,0
6667,871,1
6668,1272,1
6669,132,1
6670,770,1
6671,200,0
6672,441,1
6673,1163,2
6674,1512,1
6675,552,0
6676,814,1
6677,1057,1
6678,232,0
6679,49,0
6680,1214,1
6681,754,1
6682,770,1
6683,1402,5
6684,1402,3
6685,312,1
6686,1721,1
6687,1204,1
6688,1518,1
6689,567,0
6690,995,2
6691,807,1
6692,1134,0
6693,1243,2
6694,371,1
6695,604,4
6696,1492,1
6697,878,1
6698,1473,6
6699,767,0
6700,1326,3
6701,1446,0
6702,874,0
6703,301,2
6704,208,5
6705,1118,1
6706,1300,1
6707,197,3
6708,1375,1
6709,976,0
6710,553,1
6711,614,4
6712,1727,4
6713,435,2
6714,1376,0
6715,813,1
6716,1297,2
6717,948,1
6718,23,1
6719,720,0
6720,1509,2
6721,111,2
6722,1355,5
6723,1235,3
6724,356,1
6725,770,0
6726,880,3
6727,17,1
6728,1483,2
6729,1416,1
6730,976,0
6731,993,1
6732,1163,0
6733,615,0
6734,1453,1
6735,644,2
6736,687,2
6737,1375,11
6738,1695,5
6739,1377,0
6740,273,0
6741,646,0
6742,554,1
6743,1376,1
6744,1521,1
6745,1320,5
6746,923,1
6747,657,0
6748,989,1
6749,319,5
6750,608,1
6751,1511,1
6752,1271,0
6753,1375,1
6754,1303,0
6755,1429,3
6756,1179,0
6757,1278,5
6758,869,0
6759,1326,0
6760,372,1
6761,776,0
6762,1115,2
6763,1355,1
6764,1083,0
6765,1245,1
6766,1300,4
6767,608,1
6768,1338,0
6769,434,1
6770,776,2
6771,499,1
6772,1375,1
6773,655,4
6774,456,2
6775,1375,6
6776,23,4
6777,277,0
6778,561,6
6779,80,0
6780,1376,5
6781,1297,0
6782,999,3
6783,770,0
6784,1162,0
6785,576,0
6786,1312,0
6787,1514,0
6788,1375,0
6789,996,1
6790,846,0
6791,1609,0
6792,1297,2
6793,1645,2
6794,975,1
6795,417,2
6796,132,1
6797,336,2
6798,959,6
6799,1343,23
6800,1404,0
6801,878,1
6802,132,1
6803,1377,0
6804,1507,1
6805,672,2
6806,1371,0
6807,934,1
6808,933,0
6809,573,4
6810,593,1
6811,1348,3
6812,1297,0
6813,1179,1
6814,1585,2
6815,960,0
6816,1372,0
6817,889,7
6818,900,0
6819,1285,1
6820,779,0
6821,617,0
6822,1078,14
6823,614,1
6824,1284,2
6825,409,7
6826,1404,0
6827,177,4
6828,644,1
6829,1057,4
6830,1126,2
6831,577,6
6832,171,10
6833,1124,0
6834,593,0
6835,1298,1
6836,528,2
6837,942,2
6838,1317,0
6839,1273,1
6840,124,1
6841,1383,3
6842,448,0
6843,771,3
6844,1354,0
6845,1374,1
6846,866,4
6847,130,0
6848,273,20
6849,655,1
6850,1518,2
6851,1509,0
6852,335,0
6853,51,0
6854,1355,11
6855,1678,0
6856,1458,2
6857,1283,3
6858,1514,0
6859,679,1
6860,1051,1
6861,1589,1
6862,1200,1
6863,1078,13
6864,1339,1
6865,403,1
6866,777,1
6867,1375,1
6868,1460,0
6869,776,0
6870,1173,1
6871,886,0
6872,942,0
6873,59,0
6874,926,0
6875,1144,2
6876,1502,0
6877,567,0
6878,275,1
6879,1278,2
6880,976,1
6881,388,3
6882,1324,0
6883,1343,1
6884,1278,2
6885,154,1
6886,1712,2
6887,345,2
6888,1057,1
6889,778,0
6890,885,3
6891,450,0
6892,132,3
6893,304,2
6894,214,8
6895,21,2
6896,982,1
6897,1362,0
6898,122,2
6899,168,1
6900,999,0
6901,368,2
6902,1670,0
6903,697,2
6904,1375,7
6905,4,1
6906,1375,0
6907,905,4
6908,1740,0
6909,897,0
6910,191,1
6911,1172,3
6912,1323,0
6913,973,1
6914,447,0
6915,1510,1
6916,1321,1
6917,1278,0
6918,424,0
6919,385,0
6920,169,8
6921,169,8
6922,169,8
6923,215,4
6924,215,3
6925,234,2
6926,169,7
6927,169,8
6928,214,4
6929,215,4
6930,169,5
6931,170,0
6932,476,1
6933,1361,1
6934,1164,2
6935,1322,0
6936,271,0
6937,1708,1
6938,653,2
6939,353,1
6940,743,0
6941,1130,1
6942,374,2
6943,221,0
6944,1648,5
6945,937,2
6946,1571,2
6947,569,0
6948,878,0
6949,1562,5
6950,1236,1
6951,463,1
6952,1106,2
6953,1001,2
6954,546,0
6955,1375,1
6956,1382,0
6957,1271,1
6958,1490,0
6959,118,1
6960,1075,0
6961,522,6
6962,528,1
6963,1173,1
6964,131,0
6965,864,5
6966,1297,2
6967,1297,6
6968,232,1
6969,1600,0
6970,1375,12
6971,1092,0
6972,0,1
6973,1319,2
6974,1296,8
6975,1278,1
6976,1337,0
6977,565,0
6978,1375,1
6979,1036,13
6980,1179,1
6981,1297,9
6982,169,8
6983,779,1
6984,1280,1
6985,1077,0
6986,1082,0
6987,1743,0
6988,1375,11
6989,1375,1
6990,1516,1
6991,1238,3
6992,1509,1
6993,472,1
6994,886,2
6995,916,8
6996,195,1
6997,1194,0
6998,1105,0
6999,356,2
7000,1734,1
7001,770,1
7002,446,3
7003,92,1
7004,1207,1
7005,1494,3
7006,754,2
7007,1185,0
7008,1650,0
7009,1355,1
7010,1375,12
7011,183,3
7012,314,2
7013,907,3
7014,1332,3
7015,1516,0
7016,1352,0
7017,1375,2
7018,1332,1
7019,1000,0
7020,1320,0
7021,221,2
7022,570,2
7023,1375,1
7024,475,1
7025,1473,1
7026,878,1
7027,878,0
7028,1206,1
7029,1078,0
7030,132,1
7031,929,4
7032,770,0
7033,776,0
7034,1719,2
7035,1320,0
7036,1041,0
7037,995,0
7038,1520,2
7039,585,3
7040,1278,0
7041,736,0
7042,1150,0
7043,881,1
7044,614,0
7045,1520,0
7046,1297,0
7047,1314,0
7048,1163,16
7049,1129,0
7050,590,0
7051,896,0
7052,528,0
7053,1295,1
7054,1057,0
7055,597,2
7056,1510,0
7057,760,1
7058,1375,1
7059,735,0
7060,880,2
7061,1521,3
7062,1509,1
7063,1375,1
7064,1515,9
7065,562,0
7066,1129,0
7067,493,0
7068,771,0
7069,1278,0
7070,1030,4
7071,1227,1
7072,1234,0
7073,1078,3
7074,1471,1
7075,228,0
7076,1279,1
7077,132,5
7078,48,4
7079,1078,67
7080,1057,2
7081,1352,2
7082,1693,0
7083,130,2
7084,1355,0
7085,98,0
7086,1211,0
7087,1404,0
7088,561,1
7089,771,1
7090,1519,1
7091,144,2
7092,1486,3
7093,1462,2
7094,703,1
7095,1355,2
7096,1663,1
7097,1033,0
7098,1300,2
7099,1492,0
7100,1079,0
7101,423,2
7102,1375,1
7103,1300,1
7104,576,0
7105,1392,0
7106,872,3
7107,1659,1
7108,1514,0
7109,962,2
7110,1510,1
7111,435,1
7112,220,0
7113,1204,4
7114,116,1
7115,1236,0
7116,125,0
7117,219,0
7118,608,2
7119,874,2
7120,816,8
7121,1375,0
7122,219,0
7123,1516,1
7124,1518,1
7125,1376,1
7126,962,1
7127,560,2
7128,1509,4
7129,768,0
7130,592,1
7131,968,1
7132,315,0
7133,928,1
7134,629,2
7135,1440,1
7136,1238,2
7137,768,7
7138,776,1
7139,771,1
7140,859,5
7141,1512,0
7142,273,1
7143,768,2
7144,933,2
7145,1163,1
7146,1163,1
7147,1342,7
7148,816,2
7149,1154,2
7150,957,0
7151,1650,0
7152,1322,1
7153,947,0
7154,753,2
7155,1355,4
7156,341,0
7157,1057,3
7158,754,0
7159,374,3
7160,754,1
7161,652,3
7162,1518,0
7163,0,2
7164,816,2
7165,421,0
7166,962,1
7167,1444,0
7168,754,0
7169,469,1
7170,1164,1
7171,1083,0
7172,250,0
7173,1296,1
7174,933,1
7175,686,1
7176,754,1
7177,1174,0
7178,1510,1
7179,776,8
7180,1162,1
7181,1392,0
7182,636,0
7183,814,0
7184,1091,0
7185,770,0
7186,1096,0
7187,1453,1
7188,593,2
7189,1375,0
7190,999,1
7191,1244,0
7192,1585,1
7193,536,1
7194,1511,4
7195,992,1
7196,1034,0
7197,1279,0
7198,1005,0
7199,616,0
7200,1037,1
7201,1055,1
7202,1516,0
7203,1620,2
7204,1376,2
7205,1297,1
7206,751,1
7207,592,5
7208,1509,1
7209,1375,0
7210,605,3
7211,1376,1
7212,1355,7
7213,1115,2
7214,1374,0
7215,1210,1
7216,374,5
7217,1030,1
7218,183,2
7219,281,0
7220,1254,4
7221,1376,0
7222,1068,7
7223,1320,0
7224,890,2
7225,132,3
7226,542,2
7227,1691,0
7228,435,0
7229,994,2
7230,1372,1
7231,1078,0
7232,1108,6
7233,1352,1
7234,1574,1
7235,28,0
7236,7,2
7237,1206,1
7238,1459,0
7239,1202,1
7240,43,0
7241,1000,5
7242,869,1
7243,1326,1
7244,1574,2
7245,1215,0
7246,770,2
7247,164,2
7248,1078,1
7249,1008,2
7250,142,1
7251,754,0
7252,134,0
7253,1539,5
7254,1571,20
7255,1376,1
7256,1320,2
7257,1410,1
7258,1574,1
7259,1459,1
7260,461,1
7261,771,0
7262,1376,0
7263,1355,0
7264,1688,1
7265,239,1
7266,905,3
7267,116,1
7268,1375,2
7269,1478,3
7270,132,1
7271,1738,0
7272,1393,1
7273,955,2
7274,683,2
7275,1035,0
7276,1302,1
7277,1118,0
7278,664,0
7279,816,0
7280,778,2
7281,1376,1
7282,1405,0
7283,1117,1
7284,1713,0
7285,1102,1
7286,1297,4
7287,1348,0
7288,0,2
7289,915,0
7290,1541,0
7291,870,0
7292,1471,1
7293,324,1
7294,1571,1
7295,978,2
7296,932,0
7297,139,0
7298,975,1
7299,356,2
7300,1299,0
7301,1375,0
7302,976,1
7303,976,7
7304,1301,0
7305,106,0
7306,754,0
7307,615,0
7308,770,0
7309,1376,4
7310,947,1
7311,878,0
7312,1376,1
7313,839,1
7314,1244,0
7315,183,0
7316,770,3
7317,28,0
7318,1320,3
7319,324,2
7320,835,1
7321,54,1
7322,1318,2
7323,1509,4
7324,1024,1
7325,150,0
7326,1376,0
7327,208,1
7328,772,0
7329,143,1
7330,1637,1
7331,1352,1
7332,1008,1
7333,356,2
7334,132,2
7335,1375,13
7336,968,1
7337,1160,1
7338,357,3
7339,1088,0
7340,983,0
7341,234,2
7342,38,0
7343,146,3
7344,1506,7
7345,1179,0
7346,1354,0
7347,277,1
7348,159,1
7349,795,0
7350,869,0
7351,1343,2
7352,1205,1
7353,701,0
7354,771,1
7355,477,0
7356,1487,0
7357,1516,0
7358,1516,0
7359,28,0
7360,1034,1
7361,746,2
7362,1256,0
7363,1376,6
7364,770,0
7365,1244,0
7366,1075,1
7367,873,6
7368,1279,0
7369,1319,1
7370,1307,1
7371,1302,2
7372,835,0
7373,1000,0
7374,1450,0
7375,611,1
7376,1083,1
7377,435,0
7378,200,1
7379,364,1
7380,1589,1
7381,879,0
7382,624,1
7383,593,0
7384,1375,0
7385,880,2
7386,950,0
7387,776,0
7388,1518,0
7389,701,4
7390,905,5
7391,1326,0
7392,476,0
7393,995,0
7394,1272,1
7395,1518,1
7396,1000,4
7397,1471,0
7398,1376,0
7399,1375,1
7400,1375,1
7401,1375,0
7402,1271,0
7403,313,0
7404,476,1
7405,1129,0
7406,862,0
7407,1319,0
7408,777,0
7409,1353,8
7410,1375,1
7411,1375,6
7412,656,0
7413,312,1
7414,1297,4
7415,531,1
7416,862,1
7417,362,4
7418,886,0
7419,96,1
7420,1034,1
7421,932,0
7422,1359,2
7423,3,0
7424,947,1
7425,1215,0
7426,446,1
7427,1140,1
7428,1510,3
7429,108,0
7430,353,1
7431,905,4
7432,1343,1
7433,748,1
7434,1312,1
7435,1467,1
7436,141,3
7437,1558,0
7438,1482,0
7439,992,1
7440,493,1
7441,491,0
7442,1375,0
7443,995,7
7444,933,1
7445,32,3
7446,767,1
7447,886,0
7448,975,1
7449,1570,1
7450,818,2
7451,571,6
7452,1365,5
7453,1244,0
7454,748,0
7455,196,1
7456,1570,0
7457,1509,0
7458,995,2
7459,1244,1
7460,1375,0
7461,967,1
7462,1244,0
7463,1211,1
7464,514,1
7465,1515,1
7466,694,1
7467,117,0
7468,1375,1
7469,1379,2
7470,445,1
7471,1543,2
7472,1238,0
7473,578,2
7474,1129,1
7475,842,5
7476,369,7
7477,1648,1
7478,1607,0
7479,1516,1
7480,1353,4
7481,1376,2
7482,814,3
7483,1645,0
7484,1376,1
7485,673,0
7486,1509,1
7487,128,2
7488,1171,1
7489,1371,1
7490,1544,0
7491,609,1
7492,1571,1
7493,1343,8
7494,1343,0
7495,1343,1
7496,1343,0
7497,1313,2
7498,1108,7
7499,130,0
7500,1041,0
7501,1570,0
7502,1645,0
7503,960,0
7504,420,1
7505,1737,6
7506,116,2
7507,356,1
7508,200,1
7509,1571,1
7510,702,4
7511,231,0
7512,1027,2
7513,1510,1
7514,1376,1
7515,765,0
7516,1407,4
7517,1215,2
7518,1198,0
7519,873,1
7520,1116,8
7521,264,1
7522,958,0
7523,873,2
7524,1246,2
7525,1376,1
7526,1343,0
7527,975,0
7528,1324,0
7529,1213,1
7530,836,0
7531,407,0
7532,1342,2
7533,50,0
7534,1377,4
7535,1462,1
7536,1212,0
7537,960,0
7538,593,7
7539,416,0
7540,663,0
7541,1625,0
7542,1238,0
7543,1161,3
7544,404,1
7545,1355,2
7546,1238,1
