poi_idx,cat_idx,region_idx,hotness_idx
4765,254,44,1
4766,138,45,1
4767,50,34,0
4768,244,20,0
4769,55,34,2
4770,7,35,2
4771,94,16,4
4772,254,6,2
4773,45,58,0
4774,113,45,2
4775,96,16,10
4776,282,61,2
4777,135,25,1
4778,203,34,0
4779,6,38,1
4780,136,20,1
4781,96,45,1
4782,282,35,4
4783,302,34,2
4784,6,60,0
4785,258,72,1
4786,308,32,0
4787,201,10,0
4788,73,64,3
4789,6,34,2
4790,302,20,0
4791,302,80,0
4792,61,34,2
4793,282,46,1
4794,80,45,0
4795,213,35,1
4796,174,36,0
4797,295,37,0
4798,134,32,3
4799,282,44,2
4800,223,35,0
4801,12,35,1
4802,6,43,0
4803,96,42,2
4804,64,46,1
4805,302,34,1
4806,6,42,2
4807,80,26,2
4808,120,34,5
4809,271,60,1
4810,186,47,0
4811,61,72,1
4812,6,55,1
4813,6,39,0
4814,61,34,1
4815,80,27,0
4816,6,61,1
4817,6,6,2
4818,146,34,0
4819,63,60,0
4820,157,6,1
4821,282,36,1
4822,234,32,1
4823,301,58,0
4824,120,19,4
4825,6,60,0
4826,282,35,7
4827,139,46,1
4828,37,35,1
4829,282,34,0
4830,29,34,0
4831,6,10,1
4832,6,75,1
4833,31,35,1
4834,282,35,2
4835,282,26,1
4836,258,52,1
4837,55,6,2
4838,6,20,0
4839,183,60,0
4840,246,25,5
4841,50,34,0
4842,202,33,0
4843,282,44,2
4844,128,44,0
4845,6,34,1
4846,282,69,0
4847,96,45,3
4848,237,43,1
4849,258,26,1
4850,37,34,0
4851,128,35,0
4852,39,55,1
4853,67,60,3
4854,282,70,3
4855,246,81,1
4856,19,31,1
4857,136,38,1
4858,195,35,5
4859,50,56,2
4860,282,87,2
4861,6,38,1
4862,6,79,3
4863,89,11,1
4864,138,45,0
4865,177,47,0
4866,282,44,1
4867,251,33,1
4868,273,43,0
4869,128,35,0
4870,269,34,1
4871,294,44,0
4872,6,29,1
4873,246,34,2
4874,120,34,1
4875,6,88,0
4876,64,75,0
4877,306,33,0
4878,6,28,0
4879,302,86,0
4880,213,34,0
4881,136,84,2
4882,246,33,0
4883,282,21,2
4884,6,34,3
4885,6,20,0
4886,224,27,2
4887,6,25,1
4888,63,34,0
4889,282,20,0
4890,6,51,1
4891,71,51,0
4892,282,32,1
4893,6,17,0
4894,301,35,6
4895,6,38,0
4896,282,31,0
4897,214,11,0
4898,80,17,1
4899,6,17,3
4900,6,51,0
4901,6,60,5
4902,6,60,1
4903,136,70,1
4904,302,31,1
4905,61,35,1
4906,136,35,1
4907,301,62,0
4908,6,36,5
4909,61,60,2
4910,37,6,0
4911,107,64,0
4912,6,44,0
4913,6,61,2
4914,243,75,0
4915,27,34,0
4916,282,17,1
4917,282,44,1
4918,6,43,1
4919,223,34,0
4920,63,34,1
4921,8,34,0
4922,6,43,0
4923,221,34,2
4924,6,26,0
4925,282,45,1
4926,61,35,0
4927,6,32,0
4928,282,43,0
4929,282,19,2
4930,271,69,1
4931,301,62,0
4932,6,36,1
4933,246,35,0
4934,139,32,0
4935,50,35,0
4936,63,35,0
4937,282,34,1
4938,33,34,0
4939,130,35,0
4940,2,38,0
4941,96,45,0
4942,272,34,0
4943,128,36,3
4944,282,45,0
4945,302,33,1
4946,282,44,0
4947,301,62,0
4948,120,34,5
4949,246,35,1
4950,282,35,0
4951,138,35,0
4952,39,35,1
4953,130,34,0
4954,6,41,1
4955,282,35,0
4956,6,34,0
4957,254,43,2
4958,200,60,0
4959,133,34,0
4960,282,49,1
4961,293,58,0
4962,120,34,1
4963,282,47,1
4964,282,60,1
4965,138,58,0
4966,137,34,0
4967,161,17,0
4968,6,61,0
4969,61,60,0
4970,6,45,1
4971,98,32,0
4972,223,60,0
4973,6,87,0
4974,282,35,0
4975,283,36,0
4976,102,55,0
4977,63,60,0
4978,14,34,0
4979,136,61,0
4980,6,36,0
4981,96,42,1
4982,6,35,1
4983,282,34,0
4984,299,36,1
4985,282,31,1
4986,6,36,0
4987,7,55,0
4988,61,34,0
4989,163,12,0
4990,6,46,0
4991,121,60,1
4992,172,47,0
4993,6,28,2
4994,164,47,0
4995,16,60,0
4996,6,46,0
4997,6,32,0
4998,175,44,0
4999,306,33,0
5000,183,45,1
5001,121,47,0
5002,93,27,0
5003,8,22,0
5004,282,42,0
5005,138,60,0
5006,6,46,0
5007,215,44,0
5008,295,60,0
5009,215,35,0
5010,6,11,0
5011,131,6,0
5012,283,42,1
5013,6,63,0
5014,6,32,0
5015,223,64,0
5016,254,43,0
5017,6,36,0
5018,61,3,0
5019,283,35,0
5020,6,79,1
5021,314,38,0
5022,63,34,0
5023,270,46,2
5024,270,46,1
5025,246,35,0
5026,6,79,0
5027,6,77,0
5028,55,42,0
5029,19,69,1
5030,58,35,0
5031,282,35,0
5032,282,33,0
5033,120,6,9
5034,120,69,1
5035,48,44,0
5036,114,34,1
5037,6,89,0
5038,6,42,0
5039,6,70,0
5040,272,35,1
5041,120,34,2
5042,96,45,0
5043,120,35,0
